; CSV, generated by libsigrok4DSL 0.2.0 on Wed May 19 12:12:34 2021
; Channels (2/2)
; Sample rate: 20 MHz
; Sample count: 10 k Samples
I[10A], Ue[V]
0.591,2.362
0.551,2.362
0.591,2.362
0.591,2.362
0.551,2.362
0.551,2.283
0.551,2.362
0.551,2.362
0.551,2.283
0.591,2.283
0.551,2.362
0.551,2.362
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.205
0.551,2.205
0.551,2.205
0.551,2.205
0.551,2.205
0.551,2.283
0.551,2.205
0.551,2.126
0.551,2.205
0.551,2.205
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.205
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.205
0.551,2.126
0.551,2.126
0.551,2.126
0.551,2.126
0.512,2.126
0.512,2.283
0.551,2.205
0.551,2.126
0.551,2.205
0.512,2.126
0.512,2.126
0.512,2.205
0.512,2.205
0.512,2.205
0.512,2.205
0.512,2.205
0.512,2.283
0.512,2.283
0.512,2.205
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.205
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.472,2.283
0.512,2.205
0.472,2.283
0.472,2.283
0.512,2.283
0.472,2.283
0.512,2.283
0.512,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.362
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.433,2.283
0.433,2.283
0.433,2.362
0.433,2.283
0.433,2.283
0.433,2.283
0.433,2.283
0.433,2.283
0.433,2.283
0.433,2.283
0.433,2.283
0.394,2.362
0.433,2.283
0.433,2.283
0.394,2.283
0.433,2.283
0.433,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.394,2.283
0.354,2.283
0.354,2.283
0.394,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.205
0.354,2.283
0.354,2.283
0.354,2.205
0.354,2.205
0.354,2.126
0.354,2.205
0.354,2.205
0.354,2.205
0.354,2.205
0.354,2.205
0.354,2.126
0.354,2.205
0.354,2.205
0.315,2.126
0.354,2.126
0.315,2.126
0.315,2.205
0.354,2.126
0.354,2.126
0.315,2.126
0.354,2.126
0.315,2.283
0.315,2.205
0.315,2.126
0.315,2.126
0.315,2.205
0.315,2.126
0.315,2.126
0.315,2.205
0.315,2.126
0.315,2.283
0.276,2.126
0.276,2.126
0.315,2.205
0.276,2.205
0.276,2.283
0.315,2.283
0.276,2.205
0.276,2.126
0.315,2.205
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.205
0.276,2.283
0.276,2.283
0.276,2.205
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.205
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.236,2.283
0.236,2.205
0.236,2.283
0.236,2.283
0.236,2.205
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.197,2.283
0.236,2.283
0.236,2.205
0.197,2.283
0.236,2.283
0.197,2.283
0.197,2.283
0.236,2.283
0.197,2.283
0.197,2.205
0.236,2.283
0.236,2.205
0.197,2.283
0.236,2.205
0.197,2.205
0.197,2.205
0.197,2.126
0.197,2.205
0.197,2.126
0.197,2.205
0.197,2.126
0.236,2.205
0.197,2.126
0.197,2.126
0.197,2.205
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.205
0.197,2.126
0.197,2.205
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.205
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.157,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.157,2.126
0.197,2.126
0.197,2.126
0.197,2.126
0.157,2.126
0.197,2.126
0.197,2.126
0.157,2.126
0.157,2.126
0.157,2.126
0.157,2.205
0.157,2.126
0.157,2.126
0.118,2.126
0.157,2.126
0.157,2.126
0.118,2.126
0.157,2.283
0.157,2.126
0.118,2.126
0.118,2.205
0.118,2.126
0.118,2.283
0.118,2.205
0.118,2.205
0.079,2.283
0.118,2.205
0.118,2.283
0.118,2.205
0.118,2.205
0.118,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.079,2.283
0.039,2.283
0.079,2.283
0.079,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.079,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.000,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.000,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.039,2.283
0.000,2.205
0.000,2.283
0.039,2.283
0.000,2.283
0.000,2.283
0.000,2.283
0.000,2.283
0.039,2.283
0.000,2.283
0.000,2.283
0.000,2.283
0.000,2.283
-0.039,2.283
0.000,2.283
0.000,2.283
-0.039,2.283
0.000,2.283
-0.039,2.283
-0.039,2.283
0.000,2.283
0.000,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
0.000,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.205
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.079,2.283
-0.039,2.283
-0.079,2.283
-0.039,2.283
-0.079,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.079,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.039,2.283
-0.039,2.283
-0.039,2.362
-0.079,2.283
-0.039,2.283
-0.079,2.362
-0.079,2.283
-0.079,2.283
-0.039,2.362
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.362
-0.079,2.283
-0.039,2.283
-0.039,2.362
-0.079,2.362
-0.079,2.362
-0.079,2.283
-0.079,2.283
-0.079,2.362
-0.079,2.362
-0.079,2.283
-0.079,2.362
-0.079,2.283
-0.079,2.283
-0.079,2.362
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.362
-0.079,2.362
-0.079,2.362
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.362
-0.118,2.283
-0.079,2.362
-0.079,2.362
-0.079,2.362
-0.079,2.283
-0.118,2.362
-0.118,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.283
-0.079,2.362
-0.079,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.079,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.362
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.362
-0.118,2.283
-0.118,2.283
-0.118,2.362
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.283
-0.118,2.362
-0.118,2.283
-0.118,2.362
-0.118,2.362
-0.157,2.362
-0.118,2.283
-0.157,2.362
-0.157,2.362
-0.157,2.283
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.157,2.362
-0.197,2.362
-0.197,2.362
-0.197,2.362
-0.197,2.362
-0.197,2.362
-0.197,2.362
-0.197,2.441
-0.197,2.441
-0.197,2.362
-0.197,2.441
-0.197,2.362
-0.236,2.362
-0.197,2.441
-0.197,2.441
-0.197,2.362
-0.197,2.441
-0.197,2.362
-0.197,2.362
-0.197,2.441
-0.236,2.441
-0.236,2.362
-0.236,2.441
-0.197,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.276,2.441
-0.276,2.441
-0.236,2.441
-0.276,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.236,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.236,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.362
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.362
-0.276,2.441
-0.276,2.441
-0.276,2.362
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.362
-0.276,2.362
-0.276,2.441
-0.276,2.441
-0.276,2.362
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.362
-0.276,2.441
-0.276,2.441
-0.276,2.362
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.276,2.441
-0.315,2.992
-0.276,4.488
-0.276,5.827
-0.276,4.252
